2.855E-012	0.1126743416	0.2253486831	0.3380230247	0.4506973663	0.5633717078	0.6760460494	0.788720391	0.9013947325	1.0140690741
0	0.0068145177	0.0272580708	0.0613306593	0.1090322832	0.1703629425	0.2453226372	0.3339113673	0.4361291329	0.5519759338
0	0.0003967698	0.0031741586	0.0107127852	0.0253932686	0.0495962277	0.0857022815	0.1360920488	0.2031461487	0.2892452
0	2.3996791105E-005	0.0003839487	0.0019437401	0.0061431785	0.0149979945	0.0310998414	0.0576162957	0.0982908567	0.157442947
0	1.636609283E-006	5.2371486565E-005	0.000397696	0.0016758876	0.005114403	0.0127262712	0.0275064867	0.0536284022	0.0966401222
0	0	7.96645381E-006	9.0742887087E-005	0.000509853	0.001944935	0.0058075448	0.0146444581	0.0326305945	0.0661515647
0	0	0	0.000022315	0.0001671737	0.0007971462	0.0028563189	0.0084029972	0.0213982298	0.0488028858
0	0	0	5.678747317E-006	5.6723424357E-005	0.000338098	0.0014537593	0.0049896126	0.0145211966	0.0372582613
0	0	0	0	1.9884586034E-005	0.0001481517	0.0007644303	0.0030609694	0.0101809081	0.0293872684
0	0	0	0	7.222517306E-006	6.7264934685E-005	0.0004164867	0.0019456695	0.0073958578	0.0240167245
0	0	0	0	0	3.1016482164E-005	0.0002304551	0.0012560327	0.0054564772	0.0199337999
0	0	0	0	0	1.4461114998E-005	0.0001289368	0.0008198572	0.004070442	0.0167290716
0	0	0	0	0	6.813242554E-006	7.2897068248E-005	0.0005407771	0.0030684118	0.0141871914
0	0	0	0	0	0	0.000041601	0.0003600471	0.002334783	0.0121445613
0	0	0	0	0	0	2.3841471061E-005	0.0002407326	0.0017840791	0.0104400345
0	0	0	0	0	0	1.3737914455E-005	0.0001618339	0.0013706943	0.0090236232
0	0	0	0	0	0	0.00000794	0.0001091223	0.0010562739	0.0078229298
0	0	0	0	0	0	0	7.3880054121E-005	0.0008173014	0.0068096949
0	0	0	0	0	0	0	5.0129598156E-005	0.0006337839	0.0059407208
0	0	0	0	0	0	0	3.4109686028E-005	0.0004928522	0.0051971723
0	0	0	0	0	0	0	2.3249622168E-005	0.0003839253	0.0045545949
0	0	0	0	0	0	0	1.5881093746E-005	0.0002997114	0.0039999884
0	0	0	0	0	0	0	1.0860439014E-005	0.0002342406	0.0035169822
0	0	0	0	0	0	0	0.00000744	0.0001833927	0.0030977236
0	0	0	0	0	0	0	0	0.0001436845	0.0027303785
0	0	0	0	0	0	0	0	0.0001127806	0.0024110148
0	0	0	0	0	0	0	0	0.000088586	0.0021305087
0	0	0	0	0	0	0	0	6.9686369842E-005	0.001885465
0	0	0	0	0	0	0	0	5.4842068948E-005	0.0016693099
0	0	0	0	0	0	0	0	4.320766636E-005	0.0014795733
0	0	0	0	0	0	0	0	3.4046492298E-005	0.0013115975
0	0	0	0	0	0	0	0	2.6853696156E-005	0.0011638173
0	0	0	0	0	0	0	0	0.000021183	0.0010328114
0	0	0	0	0	0	0	0	1.6725871372E-005	0.0009174333
0	0	0	0	0	0	0	0	1.3206687131E-005	0.0008149523
0	0	0	0	0	0	0	0	1.043726592E-005	0.0007245654
0	0	0	0	0	0	0	0	8.247377222E-006	0.0006441088
0	0	0	0	0	0	0	0	0	0.0005730821
0	0	0	0	0	0	0	0	0	0.000509885
0	0	0	0	0	0	0	0	0	0.0004540063
0	0	0	0	0	0	0	0	0	0.0004042477
0	0	0	0	0	0	0	0	0	0.0003602354
0	0	0	0	0	0	0	0	0	0.0003209814
0	0	0	0	0	0	0	0	0	0.0002862515
0	0	0	0	0	0	0	0	0	0.0002552814
0	0	0	0	0	0	0	0	0	0.000227794
0	0	0	0	0	0	0	0	0	0.000203238
0	0	0	0	0	0	0	0	0	0.0001814344
0	0	0	0	0	0	0	0	0	0.0001619547
0	0	0	0	0	0	0	0	0	0.000144653
0	0	0	0	0	0	0	0	0	0.0001291808
0	0	0	0	0	0	0	0	0	0.000115422
0	0	0	0	0	0	0	0	0	0.0001031104
0	0	0	0	0	0	0	0	0	9.2168695291E-005
0	0	0	0	0	0	0	0	0	0.000082368
0	0	0	0	0	0	0	0	0	7.3652078865E-005
0	0	0	0	0	0	0	0	0	6.5847305342E-005
0	0	0	0	0	0	0	0	0	5.8904889257E-005
0	0	0	0	0	0	0	0	0	5.2684361578E-005
0	0	0	0	0	0	0	0	0	4.7148281476E-005
0	0	0	0	0	0	0	0	0	4.2181202983E-005
0	0	0	0	0	0	0	0	0	3.7757230577E-005
0	0	0	0	0	0	0	0	0	3.3786735151E-005
0	0	0	0	0	0	0	0	0	0.000030249
0	0	0	0	0	0	0	0	0	2.707362894E-005
0	0	0	0	0	0	0	0	0	2.4243675838E-005
0	0	0	0	0	0	0	0	0	2.170258619E-005
0	0	0	0	0	0	0	0	0	1.9437231401E-005
0	0	0	0	0	0	0	0	0	1.7403320203E-005
0	0	0	0	0	0	0	0	0	1.5589188018E-005
0	0	0	0	0	0	0	0	0	1.3960258775E-005
0	0	0	0	0	0	0	0	0	0.000012507
0	0	0	0	0	0	0	0	0	1.1201659047E-005
0	0	0	0	0	0	0	0	0	1.0036884623E-005
0	0	0	0	0	0	0	0	0	8.990508855E-006
