4.562E-012	0.0535914989	0.1071829978	0.1607744967	0.2143659957	0.2679574946	0.3215489935	0.3751404924	0.4287319913	0.4823234903
0	0.0033470952	0.0133883807	0.0301238566	0.0535535228	0.0836773793	0.1204954262	0.1640076635	0.2142140911	0.271114709
0	0.0002320931	0.0018567445	0.0062665128	0.0148539563	0.0290116333	0.0501321024	0.0796079218	0.11883165	0.1691958454
0	1.5633506007E-005	0.0002501361	0.001266314	0.0040021775	0.0097709412	0.0202610237	0.0375360478	0.0640348403	0.1025714325
0	1.08532805E-006	3.473049987E-005	0.0002637347	0.001111376	0.0033916504	0.0084395114	0.0182411097	0.0355640317	0.06408754
0	0	0.000005278	6.0119493035E-005	0.0003377907	0.0012885694	0.0038476476	0.0097023295	0.0216186068	0.0438271104
0	0	0	1.5035060655E-005	0.0001126358	0.0005370892	0.0019244878	0.0056616457	0.014417379	0.0328816781
0	0	0	3.744792583E-006	3.7405689609E-005	0.0002229553	0.0009586669	0.0032903497	0.0095758566	0.0245695844
0	0	0	0	1.3096610305E-005	9.7577349171E-005	0.0005034777	0.0020160502	0.0067054644	0.0193553738
0	0	0	0	4.643190875E-006	4.324308789E-005	0.0002677498	0.0012508264	0.0047546278	0.0154398028
0	0	0	0	0	0.000019651	0.0001460085	0.0007957795	0.0034570383	0.0126293772
0	0	0	0	0	9.041617244E-006	0.000080616	0.0005126047	0.002544989	0.0104596266
0	0	0	0	0	0	4.5369098408E-005	0.0003365646	0.0019096937	0.0088297116
0	0	0	0	0	0	2.553074063E-005	0.0002209624	0.0014328665	0.0074531702
0	0	0	0	0	0	1.4549685176E-005	0.0001469114	0.0010887662	0.0063712183
0	0	0	0	0	0	8.309376194E-006	9.7885204981E-005	0.0008290643	0.0054579376
0	0	0	0	0	0	0	6.5560216529E-005	0.000634605	0.0046999838
0	0	0	0	0	0	0	4.4043797632E-005	0.0004872365	0.0040596184
0	0	0	0	0	0	0	2.9782557435E-005	0.0003765381	0.0035294489
0	0	0	0	0	0	0	2.0153536458E-005	0.0002911992	0.003070723
0	0	0	0	0	0	0	0.000013685	0.0002259829	0.0026808875
0	0	0	0	0	0	0	9.291423562E-006	0.0001753497	0.002340241
0	0	0	0	0	0	0	0	0.0001363316	0.0020469366
0	0	0	0	0	0	0	0	0.0001060829	0.0017918674
0	0	0	0	0	0	0	0	8.2686591796E-005	0.0015712603
0	0	0	0	0	0	0	0	0.000064436	0.0013775084
0	0	0	0	0	0	0	0	0.000050306	0.0012098673
0	0	0	0	0	0	0	0	3.9280278338E-005	0.0010627844
0	0	0	0	0	0	0	0	3.0699267205E-005	0.0009344394
0	0	0	0	0	0	0	0	2.4012437179E-005	0.0008222652
0	0	0	0	0	0	0	0	0.000018798	0.0007241704
0	0	0	0	0	0	0	0	1.4715179915E-005	0.0006377439
0	0	0	0	0	0	0	0	1.1529760927E-005	0.0005621517
0	0	0	0	0	0	0	0	9.036506004E-006	0.0004956628
0	0	0	0	0	0	0	0	0	0.000437333
0	0	0	0	0	0	0	0	0	0.0003861876
0	0	0	0	0	0	0	0	0	0.0003411517
0	0	0	0	0	0	0	0	0	0.0003013952
0	0	0	0	0	0	0	0	0	0.0002663792
0	0	0	0	0	0	0	0	0	0.0002354998
0	0	0	0	0	0	0	0	0	0.0002081958
0	0	0	0	0	0	0	0	0	0.0001841509
0	0	0	0	0	0	0	0	0	0.0001628742
0	0	0	0	0	0	0	0	0	0.0001441008
0	0	0	0	0	0	0	0	0	0.0001275077
0	0	0	0	0	0	0	0	0	0.0001128651
0	0	0	0	0	0	0	0	0	9.9884367526E-005
0	0	0	0	0	0	0	0	0	8.8455734678E-005
0	0	0	0	0	0	0	0	0	7.8314883052E-005
0	0	0	0	0	0	0	0	0	6.9365158188E-005
0	0	0	0	0	0	0	0	0	6.1437278328E-005
0	0	0	0	0	0	0	0	0	5.4433911293E-005
0	0	0	0	0	0	0	0	0	4.8217460558E-005
0	0	0	0	0	0	0	0	0	4.2737066988E-005
0	0	0	0	0	0	0	0	0	3.7866220733E-005
0	0	0	0	0	0	0	0	0	3.3567444855E-005
0	0	0	0	0	0	0	0	0	2.975218271E-005
0	0	0	0	0	0	0	0	0	2.6380855002E-005
0	0	0	0	0	0	0	0	0	2.3386355527E-005
0	0	0	0	0	0	0	0	0	2.0744364584E-005
0	0	0	0	0	0	0	0	0	1.8393429238E-005
0	0	0	0	0	0	0	0	0	0.000016318
0	0	0	0	0	0	0	0	0	1.4473164374E-005
0	0	0	0	0	0	0	0	0	1.2842061355E-005
0	0	0	0	0	0	0	0	0	1.1391710738E-005
0	0	0	0	0	0	0	0	0	1.0111888764E-005
0	0	0	0	0	0	0	0	0	8.971604491E-006
